Id,rating,sentiment,product_name,review_text,price,discount_percent,returned
340,4.3,neutral,Bluetooth Speaker,It gets the job done but lacks some features.,757.38,43.7,1
341,9.7,positive,Water Bottle,It works flawlessly and the price was fair.,50.22,54.5,0
342,9.8,positive,Smartphone,"Very durable, I’m extremely satisfied with my purchase.",914.2,3.3,0
343,4.6,neutral,Microwave Oven,It works as described but could be better.,654.29,31.5,0
344,1.5,negative,Wireless Charger,Stopped working after a few uses.,512.87,61.3,1
345,2.1,negative,Smartphone,Terrible quality and unreliable performance.,63.63,54.2,0
346,5.6,neutral,Vacuum Cleaner,It gets the job done but lacks some features.,453.36,54.5,0
347,1.4,negative,Backpack,The item arrived damaged and unusable.,241.01,48.3,0
348,0.8,negative,Wireless Headphones,"Would not recommend, waste of money.",159.56,21.5,1
349,5.6,neutral,Bluetooth Speaker,"Average quality, matches the price.",962.29,51.5,1
350,9.2,positive,Smartwatch,It works flawlessly and the price was fair.,479.12,24.2,1
351,8.3,positive,Wireless Charger,Fast delivery and great customer service!,646.74,58.7,1
352,5.6,neutral,Smartphone,Delivery took longer than expected but item works fine.,180.85,54.9,1
353,8.7,positive,Bluetooth Speaker,"Excellent quality and perfect fit, highly recommend!",488.89,42.3,1
354,0.4,negative,Water Bottle,Customer support was unhelpful and slow.,393.67,8.4,1
355,4.6,neutral,Microwave Oven,It works as described but could be better.,654.29,31.5,0
356,6.0,neutral,Coffee Maker,It works as described but could be better.,561.39,6.5,1
357,6.3,neutral,Vacuum Cleaner,Delivery took longer than expected but item works fine.,518.92,19.4,1
358,9.8,positive,Wireless Charger,Super easy to use and looks amazing.,261.95,11.0,0
359,2.5,negative,Camera,It broke after the first day of use.,326.28,50.1,1
360,8.3,positive,Water Bottle,"Excellent quality and perfect fit, highly recommend!",249.16,41.6,1
361,8.6,positive,LED TV,The sound quality is amazing and battery lasts all day.,892.12,12.4,0
362,6.4,neutral,Smartphone,"The product is okay, nothing special.",92.71,55.5,0
363,4.6,neutral,Water Bottle,Delivery took longer than expected but item works fine.,150.17,39.4,0
364,0.0,negative,Microwave Oven,Did not meet my expectations at all.,361.35,19.9,0
365,8.1,positive,Vacuum Cleaner,Fast delivery and great customer service!,831.14,34.5,0
366,5.7,neutral,Smartphone,"The product is okay, nothing special.",685.66,30.1,0
367,8.1,positive,Vacuum Cleaner,Fast delivery and great customer service!,831.14,34.5,0
368,6.1,neutral,LED TV,It’s fine for occasional use.,315.31,57.7,0
369,7.2,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",568.83,26.8,0
370,5.4,neutral,Wireless Headphones,Overall decent but not outstanding.,517.89,45.1,1
371,8.2,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,650.81,22.6,0
372,8.7,positive,Bluetooth Speaker,"Excellent quality and perfect fit, highly recommend!",488.89,42.3,1
373,9.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,227.06,11.0,1
374,1.7,negative,Microwave Oven,"Would not recommend, waste of money.",307.68,51.7,0
375,10.0,positive,Wireless Charger,It works flawlessly and the price was fair.,710.91,38.5,0
376,3.7,negative,Laptop,It broke after the first day of use.,701.73,7.4,1
377,5.4,neutral,Sneakers,It’s fine for occasional use.,506.77,66.5,0
378,9.2,positive,Electric Toothbrush,The sound quality is amazing and battery lasts all day.,123.85,23.1,1
379,6.2,neutral,Wireless Headphones,It’s fine for occasional use.,983.98,46.9,1
380,9.2,positive,Camera,The product exceeded my expectations and arrived on time.,532.48,35.6,0
381,9.2,positive,Water Bottle,It works flawlessly and the price was fair.,769.31,12.8,0
382,7.4,positive,Coffee Maker,"Excellent quality and perfect fit, highly recommend!",417.1,65.5,0
383,0.7,negative,Smartwatch,"Would not recommend, waste of money.",70.24,40.9,0
384,3.6,negative,Vacuum Cleaner,Terrible quality and unreliable performance.,606.68,26.7,0
385,0.1,negative,LED TV,Did not meet my expectations at all.,983.8,6.6,0
386,3.1,negative,Smartphone,Terrible quality and unreliable performance.,476.4,32.4,0
387,0.4,negative,Water Bottle,Customer support was unhelpful and slow.,393.67,8.4,1
388,7.2,positive,Smartwatch,High performance and sleek design make it worth every penny.,237.39,47.3,1
389,3.7,negative,Backpack,The item arrived damaged and unusable.,325.67,46.8,0
390,6.8,neutral,LED TV,It’s fine for occasional use.,614.63,57.2,0
391,8.8,positive,Vacuum Cleaner,"Excellent quality and perfect fit, highly recommend!",11.09,68.1,1
392,1.5,negative,Wireless Headphones,"Would not recommend, waste of money.",27.7,52.3,0
393,2.2,negative,Wireless Charger,Stopped working after a few uses.,187.18,25.8,1
394,5.0,neutral,LED TV,It gets the job done but lacks some features.,642.6,19.6,1
395,4.7,neutral,Coffee Maker,"Average quality, matches the price.",460.81,17.7,0
396,8.2,positive,Desk Lamp,Super easy to use and looks amazing.,25.24,47.9,1
397,3.5,negative,Gaming Mouse,The item arrived damaged and unusable.,991.42,25.8,1
398,0.8,negative,Vacuum Cleaner,The item arrived damaged and unusable.,859.88,41.4,0
399,4.3,neutral,Vacuum Cleaner,Overall decent but not outstanding.,658.0,20.5,1
400,5.4,neutral,Vacuum Cleaner,Delivery took longer than expected but item works fine.,572.7,10.5,1
401,6.1,neutral,Smartwatch,"Average quality, matches the price.",602.41,11.0,1
402,8.0,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",373.48,68.4,1
403,4.5,neutral,Electric Toothbrush,It gets the job done but lacks some features.,934.87,32.7,1
404,6.6,neutral,Wireless Charger,"Average quality, matches the price.",455.77,56.6,1
405,4.1,neutral,Gaming Mouse,It works as described but could be better.,286.4,52.5,0
406,7.0,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",688.08,59.1,0
407,5.4,neutral,Backpack,Overall decent but not outstanding.,390.43,33.8,1
408,8.0,positive,Desk Lamp,Fast delivery and great customer service!,518.78,35.4,0
409,3.4,negative,Laptop,Stopped working after a few uses.,637.3,21.4,0
410,8.7,positive,Wireless Headphones,The product exceeded my expectations and arrived on time.,259.78,33.6,0
411,7.7,positive,Hair Dryer,It works flawlessly and the price was fair.,97.84,53.8,1
412,0.5,negative,Coffee Maker,Poor quality and very disappointing experience.,906.94,49.0,0
413,8.0,positive,Backpack,Fast delivery and great customer service!,424.45,62.9,0
414,8.8,positive,Water Bottle,High performance and sleek design make it worth every penny.,330.51,41.8,1
415,8.3,positive,Backpack,"Very durable, I’m extremely satisfied with my purchase.",30.79,60.0,0
416,4.4,neutral,LED TV,Overall decent but not outstanding.,843.52,41.1,1
417,5.5,neutral,LED TV,Delivery took longer than expected but item works fine.,165.04,41.8,0
418,0.9,negative,Bluetooth Speaker,Customer support was unhelpful and slow.,646.07,56.5,1
419,9.5,positive,Water Bottle,It works flawlessly and the price was fair.,597.77,37.1,0
420,5.5,neutral,Backpack,"Average quality, matches the price.",743.35,8.0,0
421,5.8,neutral,Laptop,Delivery took longer than expected but item works fine.,581.78,57.5,0
422,8.2,positive,Coffee Maker,The sound quality is amazing and battery lasts all day.,750.06,12.5,1
423,3.7,negative,Tablet,"Would not recommend, waste of money.",69.27,14.0,0
424,7.4,positive,Backpack,Super easy to use and looks amazing.,27.1,52.3,1
425,1.4,negative,Sneakers,Poor quality and very disappointing experience.,894.99,61.1,0
426,4.5,neutral,Tablet,It works as described but could be better.,666.51,49.3,1
427,4.1,neutral,Smartphone,Delivery took longer than expected but item works fine.,677.61,4.4,0
428,5.0,neutral,Smartwatch,Delivery took longer than expected but item works fine.,819.59,50.1,1
429,8.0,positive,Desk Lamp,Fast delivery and great customer service!,518.78,35.4,0
430,8.1,positive,Vacuum Cleaner,Fast delivery and great customer service!,831.14,34.5,0
431,2.1,negative,Backpack,It broke after the first day of use.,362.96,35.5,1
432,1.9,negative,Smartwatch,"Would not recommend, waste of money.",432.63,44.2,0
433,0.5,negative,Coffee Maker,Poor quality and very disappointing experience.,906.94,49.0,0
434,6.4,neutral,Electric Toothbrush,Overall decent but not outstanding.,726.39,16.0,0
435,8.5,positive,Microwave Oven,The sound quality is amazing and battery lasts all day.,396.28,39.6,0
436,3.7,negative,Smartphone,Poor quality and very disappointing experience.,617.38,40.7,1
437,3.6,negative,Laptop,Terrible quality and unreliable performance.,695.58,61.1,1
438,3.6,negative,Microwave Oven,Terrible quality and unreliable performance.,769.44,28.4,1
439,9.7,positive,Water Bottle,It works flawlessly and the price was fair.,50.22,54.5,0
440,4.3,neutral,Bluetooth Speaker,It gets the job done but lacks some features.,757.38,43.7,1
441,6.6,neutral,Water Bottle,Delivery took longer than expected but item works fine.,906.34,21.4,1
442,5.1,neutral,Wireless Headphones,It works as described but could be better.,437.1,56.4,1
443,9.3,positive,Vacuum Cleaner,The product exceeded my expectations and arrived on time.,912.8,3.6,1
444,7.8,positive,Camera,The product exceeded my expectations and arrived on time.,499.29,3.1,1
445,6.1,neutral,Smartwatch,"Average quality, matches the price.",602.41,11.0,1
446,9.0,positive,Running Shoes,High performance and sleek design make it worth every penny.,373.57,34.8,0
447,7.9,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",174.03,13.1,0
448,3.9,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,100.98,42.1,0
449,9.3,positive,Vacuum Cleaner,The product exceeded my expectations and arrived on time.,912.8,3.6,1
450,7.0,positive,Coffee Maker,The sound quality is amazing and battery lasts all day.,13.53,16.4,0
451,0.3,negative,Microwave Oven,The item arrived damaged and unusable.,78.8,53.1,1
452,0.9,negative,Smartphone,Did not meet my expectations at all.,240.37,59.3,1
453,5.7,neutral,Sneakers,"Average quality, matches the price.",10.09,6.8,1
454,0.4,negative,Hair Dryer,The item arrived damaged and unusable.,350.44,23.6,0
455,2.4,negative,Hair Dryer,It broke after the first day of use.,94.2,63.1,0
456,2.3,negative,Wireless Headphones,Did not meet my expectations at all.,178.15,11.6,1
457,8.8,positive,Running Shoes,Super easy to use and looks amazing.,552.7,21.4,0
458,1.8,negative,Running Shoes,Terrible quality and unreliable performance.,162.33,4.9,0
459,0.4,negative,Smartwatch,Did not meet my expectations at all.,53.36,47.7,1
460,2.9,negative,LED TV,Did not meet my expectations at all.,937.29,11.1,0
461,4.3,neutral,Gaming Mouse,The color was slightly off but not a big deal.,863.28,40.8,1
462,5.1,neutral,Desk Lamp,It’s fine for occasional use.,268.1,44.5,1
463,6.5,neutral,Electric Toothbrush,"Average quality, matches the price.",496.88,46.8,0
464,9.3,positive,Wireless Headphones,It works flawlessly and the price was fair.,968.98,54.9,0
465,3.1,negative,Camera,"Would not recommend, waste of money.",299.96,63.0,0
466,6.7,neutral,Tablet,Overall decent but not outstanding.,178.85,35.8,1
467,8.9,positive,LED TV,Fast delivery and great customer service!,856.03,22.7,1
468,1.3,negative,Bluetooth Speaker,The item arrived damaged and unusable.,761.44,21.7,1
469,9.5,positive,Smartphone,Super easy to use and looks amazing.,293.17,4.9,1
470,7.3,positive,Desk Lamp,Fast delivery and great customer service!,514.37,21.5,0
471,9.1,positive,Smartwatch,The product exceeded my expectations and arrived on time.,204.4,49.2,1
472,7.8,positive,Microwave Oven,"Very durable, I’m extremely satisfied with my purchase.",530.49,0.5,0
473,4.3,neutral,Hair Dryer,It’s fine for occasional use.,805.75,35.1,0
474,3.2,negative,Electric Toothbrush,Did not meet my expectations at all.,661.04,59.6,0
475,8.0,positive,Hair Dryer,It works flawlessly and the price was fair.,868.84,68.2,1
476,6.1,neutral,LED TV,It’s fine for occasional use.,315.31,57.7,0
477,6.7,neutral,Vacuum Cleaner,It works as described but could be better.,936.37,64.9,1
478,7.1,positive,Wireless Headphones,High performance and sleek design make it worth every penny.,702.18,44.6,0
479,3.1,negative,Tablet,"Would not recommend, waste of money.",367.86,61.0,1
480,0.0,negative,Bluetooth Speaker,Customer support was unhelpful and slow.,482.84,51.6,0
481,6.6,neutral,LED TV,"Average quality, matches the price.",842.04,63.5,1
482,4.5,neutral,Laptop,Overall decent but not outstanding.,819.02,58.5,1
483,2.5,negative,Smartwatch,Did not meet my expectations at all.,156.61,45.7,0
484,9.8,positive,Microwave Oven,The sound quality is amazing and battery lasts all day.,41.46,54.4,0
485,3.6,negative,Camera,"Would not recommend, waste of money.",956.35,6.7,1
486,4.3,neutral,Hair Dryer,It’s fine for occasional use.,951.69,50.9,1
487,4.7,neutral,Wireless Headphones,"Average quality, matches the price.",442.13,7.8,0
488,6.5,neutral,Water Bottle,The color was slightly off but not a big deal.,873.99,62.4,0
489,6.4,neutral,Gaming Mouse,The color was slightly off but not a big deal.,345.83,52.5,0
490,0.7,negative,Microwave Oven,Stopped working after a few uses.,626.14,32.7,0
491,5.7,neutral,Smartphone,The color was slightly off but not a big deal.,179.14,32.7,0
492,8.2,positive,Sneakers,The sound quality is amazing and battery lasts all day.,919.89,25.9,0
493,8.9,positive,Tablet,The sound quality is amazing and battery lasts all day.,422.67,57.1,0
494,5.1,neutral,Microwave Oven,It works as described but could be better.,281.38,55.4,1
495,1.9,negative,Smartwatch,"Would not recommend, waste of money.",432.63,44.2,0
496,4.9,neutral,Microwave Oven,"Average quality, matches the price.",581.57,29.1,0
497,5.0,neutral,Running Shoes,"The product is okay, nothing special.",506.34,60.6,0
498,7.3,positive,Camera,"Very durable, I’m extremely satisfied with my purchase.",641.67,9.2,1
499,2.9,negative,Desk Lamp,The item arrived damaged and unusable.,598.66,69.7,0
500,6.0,neutral,Sneakers,It gets the job done but lacks some features.,19.41,30.6,1
501,7.3,positive,Water Bottle,The product exceeded my expectations and arrived on time.,396.14,13.5,1
502,2.5,negative,Smartwatch,Did not meet my expectations at all.,156.61,45.7,0
503,5.5,neutral,Tablet,It works as described but could be better.,864.22,30.9,0
504,6.8,neutral,Smartwatch,"The product is okay, nothing special.",313.26,60.8,1
505,3.8,negative,Vacuum Cleaner,Poor quality and very disappointing experience.,54.59,12.7,1
506,4.2,neutral,Hair Dryer,"The product is okay, nothing special.",657.59,43.2,0
507,3.6,negative,Gaming Mouse,Did not meet my expectations at all.,718.02,36.2,0
508,2.7,negative,Sneakers,The item arrived damaged and unusable.,255.77,4.0,0
509,4.3,neutral,Tablet,It works as described but could be better.,90.81,23.4,0
510,8.5,positive,Wireless Headphones,Super easy to use and looks amazing.,958.73,67.5,0
511,7.6,positive,Coffee Maker,High performance and sleek design make it worth every penny.,765.61,45.2,1
512,2.3,negative,Smartphone,Terrible quality and unreliable performance.,589.51,12.1,1
513,5.9,neutral,Camera,It’s fine for occasional use.,306.22,54.2,0
514,1.0,negative,Hair Dryer,Customer support was unhelpful and slow.,212.74,26.5,0
515,6.1,neutral,LED TV,It’s fine for occasional use.,315.31,57.7,0
516,2.7,negative,Tablet,Stopped working after a few uses.,307.26,42.9,0
517,7.2,positive,Microwave Oven,"Very durable, I’m extremely satisfied with my purchase.",521.54,27.6,0
518,5.0,neutral,Running Shoes,"The product is okay, nothing special.",506.34,60.6,0
519,7.6,positive,Desk Lamp,"Excellent quality and perfect fit, highly recommend!",758.92,27.7,1
520,0.3,negative,Electric Toothbrush,Customer support was unhelpful and slow.,874.63,40.4,1
521,0.0,negative,Backpack,The item arrived damaged and unusable.,456.07,60.7,0
522,0.4,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,644.13,24.1,1
